ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
72,UK,491,421,Peugeot,peugeot 404,peugeot,404,France,France,intermediate,0,Peugeot,562,1618,50,1070,5,4,455,162,145,10.8,10.8,10.8,10.8,148,,1333,1.1498808,3011.9932,239.99898,5.5541902,.44256407,24.173704,,17.230814,18.128021,.079681113,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,491,421,Peugeot,peugeot 404,peugeot,404,France,France,intermediate,0,Peugeot,560,1618,50,1070,5,4,445,162,145,10,10.5,11,10.5,148,,1540,1.1595055,3121.8408,290.05392,5.3093576,.49329871,25.957869,,18.817745,19.48658,.092911184,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,491,421,Peugeot,peugeot 404,peugeot,404,France,France,intermediate,0,Peugeot,380,1618,45.5,1070,5,4,445,162,145,10,10.5,11,10.5,148,,1679,1.1195735,3293.9702,295.12527,5.6891093,.50971925,29.500938,,21.810373,23.837305,.089595616,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
72,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,1062,1289,44,965,4,2,426,163,131,9,10.5,12,10.5,150,,1325,1.1429797,2993.9167,238.55862,5.5541902,.44256407,24.173704,,17.230814,18.128021,.079681113,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,4879,1289,44,990,5,2,426,163,132,9,10.5,12,10.5,150,,1369,1.0307553,2775.1948,257.84665,5.3093576,.49329871,25.957869,,18.817745,19.48658,.092911184,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,2414,1289,44,990,5,2,426,163,132,9,10.5,12,10.5,150,,1622,1.0815654,3182.1438,285.10614,5.6891093,.50971925,29.500938,,21.810373,23.837305,.089595616,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
75,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,2255,1289,44,965,4,2,426,163,131,6.8000002,6.8000002,6.8000002,6.8000002,150,,2106,1.1121699,3778.6724,405.27982,5.1964097,.5573386,32.948399,,27.096134,29.338223,.10725455,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
76,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,1958,1289,44,965,4,3,426,163,131,6.8000002,6.8000002,6.8000002,6.8000002,150,,2724,1.215553,4159.9692,488.46634,5.5766382,.65481251,36.119846,,31.575817,34.180695,.11742066,.23333333,55890000,125246996480,397609992192,191271534592,607211945984,3422.2854,10864.411
77,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,1511,1289,44,965,5,2,426,163,134,6.8000002,9.3000002,9.3000002,8.4666672,148,,3429,1.3118627,5165.7813,598.54163,5.7289248,.66379118,39.549263,,36.590683,40.648441,.11586662,.23333333,55850000,145982996480,407001989120,219923070976,613147607040,3937.7451,10978.471
78,UK,495,424,Renault,renault 15,renault,15,France,France,compact,0,Renault,1221,1289,44,965,5,2,426,163,134,6.8000002,9.3000002,9.3000002,8.4666672,148,,3766,1.2478397,5744.1597,677.39032,5.5595717,.65562242,43.20779,,39.596962,44.31572,.11792678,.23333333,55840000,168526004224,421072994304,257047347200,642249195520,4603.2832,11501.598
79,UK,496,425,Renault,renault 17,renault,17,France,France,intermediate,0,Renault,1528,1647,72,1080,5,5,426,163,134,5.4000001,7.9000001,7.9000001,7.0666666,170,,5188,1.4625365,8612.9873,953.63574,5.4402323,.60234618,47.80801,,44.928974,49.524921,.11072067,.23333333,55880000,198221004800,432848994304,329081520128,718605058048,5889.0752,12859.79
70,UK,497,426,Renault,renault 8-10,renault,8-10,France,France,subcompact,0,Renault,5958,1108,31.5,765,5,4,399.5,149,140.5,6,7,8,7,133,23.200001,719,.76969248,1722.6201,129.45181,5.5541902,.41738743,21.624641,,14.706751,15.810968,.075148202,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
70,UK,499,428,Rover,rover 1100-1500,rover,1100,UK,UK,subcompact,1,Rover,132965,1098,35.5,808,5,2,372,153,135,7.4000001,7.4000001,7.4000001,7.4000001,125,21.799999,770,.82428819,1844.8088,1844.8088,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
71,UK,499,428,Rover,rover 1100-1500,rover,1100,UK,UK,subcompact,1,Rover,133527,1098,35.5,808,5,2,372,153,135,7.4000001,7.4000001,7.4000001,7.4000001,125,21.799999,806,.77615952,1948.2189,1948.2189,.41371122,.41371122,16.090343,17.236206,16.090343,17.236206,1,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,499,428,Rover,rover 1100-1500,rover,1100,UK,UK,subcompact,1,Rover,102449,1098,32.5,808,5,2,372,153,135,7.4000001,7.4000001,7.4000001,7.4000001,125,21.799999,833,.71856767,1882.2134,1882.2134,.44256407,.44256407,17.230814,18.128021,17.230814,18.128021,1,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,499,428,Rover,rover 1100-1500,rover,1100,UK,UK,subcompact,1,Rover,59198,1098,32,800,4,2,385,161.5,140,7.4000001,7.4000001,7.4000001,7.4000001,126,22,853,.64224559,1729.1754,1729.1754,.49329871,.49329871,18.817745,19.48658,18.817745,19.48658,1,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
70,UK,501,430,Rover,rover 1800,rover,1800,UK,UK,compact,1,Rover,32927,1788,64,1190,5,4,424,169,143,9,10.5,11.5,10.333333,150,17.299999,1121,1.2000352,2685.7542,2685.7542,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
71,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,12603,3529,111,1332,4,4,456,168,142,13,13,13,13,190,10.6,2058,1.9818069,4974.4844,4974.4844,.41371122,.41371122,16.090343,17.236206,16.090343,17.236206,1,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,12343,3528,108,1634,5,4,474,178,154,15.5,15.5,15.5,15.5,185,12.1,2090,1.8028889,4722.48,4722.48,.44256407,.44256407,17.230814,18.128021,17.230814,18.128021,1,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,26601,3528,103,1330,4,4,456,168,142,13,13,13,13,186,11.8,2175,1.6376133,4409.0933,4409.0933,.49329871,.49329871,18.817745,19.48658,18.817745,19.48658,1,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,20637,3528,104,1330,4,4,456,168,142,13,13,13,13,186,11.8,3010,2.0070972,5905.2114,5905.2114,.50971925,.50971925,21.810373,23.837305,21.810373,23.837305,1,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
75,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,17466,3528,106.5,1330,5,4,459,168,142,13,13,13,13,186,11.8,3576,1.8884706,6416.2075,6416.2075,.5573386,.5573386,27.096134,29.338223,27.096134,29.338223,1,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
77,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,12374,3528,115.5,1355,5,5,470,177,138,12,15,18,15,201,8.6999998,6283,2.4037426,9465.3262,9465.3262,.66379118,.66379118,36.590683,40.648441,36.590683,40.648441,1,.23333333,55850000,145982996480,407001989120,219923070976,613147607040,3937.7451,10978.471
78,UK,503,432,RoverTriumph,rover 3500,rover,3500,UK,UK,standard,1,Rover,31669,3532,115.5,1355,5,5,470,177,138,12,15,18,15,201,8.6999998,7511,2.4887211,11456.289,11456.289,.65562242,.65562242,39.596962,44.31572,39.596962,44.31572,1,.23333333,55840000,168526004224,421072994304,257047347200,642249195520,4603.2832,11501.598
70,UK,504,433,RoverTriumph,rover minor,rover,minor,UK,UK,subcompact,1,Rover,13444,1098,36,786,4,3,376,155,152,7,8,9,8,121,24,701,.75042343,1679.4948,1679.4948,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
70,UK,505,229,Triumph,rover/triumph 2000-2500,rover,2000,UK,UK,standard,1,Rover,18205,1998,67,1220,5,4,463,165,142,9.5,11,12.5,11,161,14.6,1500,1.6057563,3593.7834,3593.7834,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
72,UK,505,229,Triumph,rover/triumph 2000-2500,rover,2000,UK,UK,standard,1,Rover,19390,1998,66,1220,5,4,463,165,142,9.5,11,12.5,11,161,14.6,1687,1.4552505,3811.8774,3811.8774,.44256407,.44256407,17.230814,18.128021,17.230814,18.128021,1,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,505,229,Triumph,rover/triumph 2000-2500,rover,2000,UK,UK,standard,1,Rover,21000,1978,67.5,1220,5,4,463,165,142,9.5,9.5,9.5,9.5,156,15.5,1841,1.3861362,3732.0188,3732.0188,.49329871,.49329871,18.817745,19.48658,18.817745,19.48658,1,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,505,229,Triumph,rover/triumph 2000-2500,rover,2000,UK,UK,standard,1,Rover,16395,2498,97,1255,4,4,463,165,142,10,10,10,10,174,11.7,2483,1.6556885,4871.3091,4871.3091,.50971925,.50971925,21.810373,23.837305,21.810373,23.837305,1,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
75,UK,505,229,Triumph,rover/triumph 2000-2500,rover,2000,UK,UK,standard,1,Rover,12333,1998,84,1185,5,4,465,171,142,9.5,9.5,9.5,9.5,164,12.6,2713,1.432724,4867.7769,4867.7769,.5573386,.5573386,27.096134,29.338223,27.096134,29.338223,1,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
76,UK,505,229,Triumph,rover/triumph 2000-2500,rover,2000,UK,UK,standard,1,Rover,10083,2204,84.5,1310,4,4,459,168,140,10,12,14,12,161,14.3,3769,1.681872,5755.8462,5755.8462,.65481251,.65481251,31.575817,34.180695,31.575817,34.180695,1,.23333333,55890000,125246996480,397609992192,191271534592,607211945984,3422.2854,10864.411
71,UK,507,428,Triumph,rover/triumph toledo/1500,rover,toledo,UK,UK,subcompact,1,Rover,55541,1493,45.5,870,4,2,397,157,137,9,10,11,10,142,16,1124,1.0823863,2716.8708,2716.8708,.41371122,.41371122,16.090343,17.236206,16.090343,17.236206,1,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,507,428,Triumph,rover/triumph toledo/1500,rover,toledo,UK,UK,subcompact,1,Rover,47271,1296,48,905,4,4,397,157,137,9.5,10.5,11.5,10.5,145,15,951,.82035756,2148.8413,2148.8413,.44256407,.44256407,17.230814,18.128021,17.230814,18.128021,1,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,507,428,Triumph,rover/triumph toledo/1500,rover,toledo,UK,UK,subcompact,1,Rover,39798,1296,48,900,5,4,397,157,137,9,10,11,10,142,16,1006,.75744325,2039.3323,2039.3323,.49329871,.49329871,18.817745,19.48658,18.817745,19.48658,1,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,507,428,Triumph,rover/triumph toledo/1500,rover,toledo,UK,UK,subcompact,1,Rover,30436,1296,42.5,870,5,2,397,157,137,9,10,11,10,142,16,1370,.91352928,2687.7542,2687.7542,.50971925,.50971925,21.810373,23.837305,21.810373,23.837305,1,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
75,UK,507,428,Triumph,rover/triumph toledo/1500,rover,toledo,UK,UK,subcompact,1,Rover,20377,1296,43.5,870,5,2,397,157,137,9,10,11,10,137,18,1737,.91730249,3116.5974,3116.5974,.5573386,.5573386,27.096134,29.338223,27.096134,29.338223,1,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
71,UK,509,437,Saab,saab 95-96-97,saab,95-97,Sweden,Sweden,compact,0,Saab,3452,1498,53.5,920,5,2,420,153,147,7,8.5,10,8.5,145,15,1023,.9851256,2472.7393,198.14081,5.1629949,.41371122,21.402359,20.96278,16.090343,17.236206,.080130085,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,509,437,Saab,saab 95-96-97,saab,95-97,Sweden,Sweden,compact,0,Saab,5073,1498,48,920,5,2,420,153,147,7,8.5,10,8.5,145,15,1169,1.0084101,2641.4255,226.9659,5.1505537,.44256407,22.688082,21.916332,17.230814,18.128021,.085925534,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
75,UK,509,437,Saab,saab 95-96-97,saab,95-97,Sweden,Sweden,compact,0,Saab,7380,1498,48,930,5,2,430,159,147,7,8.5,10,8.5,145,16,2204,1.1639233,3954.5081,437.06696,5.0427055,.5573386,29.214752,32.436172,27.096134,29.338223,.11052372,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
70,UK,520,454,TalbotHillmanChrysler,talbot/chrysler sunbeam stiletto,tal/sunb,stiletto,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,1021,875,40.5,737,4,2,353,153,133,6.5999999,7.1999998,7.8000002,7.1999998,145,17.9,851,.91099906,2038.8732,2038.8732,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
70,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,2317,944,32.5,775,5,4,380,148.5,140,7,7,7,7,133,23.700001,679,.72687232,1626.7859,122.25005,5.5541902,.41738743,21.624641,,14.706751,15.810968,.075148202,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
71,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,4439,944,32.5,775,5,4,380,148.5,139.5,7,7,7,7,133,23.700001,708,.68178779,1711.3386,127.47133,5.5541902,.41371122,22.791834,,16.090343,17.236206,.074486323,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,5770,944,32.5,775,5,4,380,148.5,139.5,7,7,7,7,133,23.700001,795,.68578786,1796.3501,143.13518,5.5541902,.44256407,24.173704,,17.230814,18.128021,.079681113,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,4231,944,32,775,5,4,380,148.5,139.5,7.3000002,7.3000002,7.3000002,7.3000002,133,22.799999,814,.61288148,1650.1158,153.31421,5.3093576,.49329871,25.957869,,18.817745,19.48658,.092911184,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,44497,944,32,775,5,4,380,148.5,139.5,7.3000002,7.3000002,7.3000002,7.3000002,133,22.799999,970,.64680541,1903.0084,170.50121,5.6891093,.50971925,29.500938,,21.810373,23.837305,.089595616,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
76,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,2011,944,29,795,5,4,381,148.5,139.5,7.3000002,7.3000002,7.3000002,7.3000002,133,21.700001,1589,.70907259,2426.6487,284.93869,5.5766382,.65481251,36.119846,,31.575817,34.180695,.11742066,.23333333,55890000,125246996480,397609992192,191271534592,607211945984,3422.2854,10864.411
77,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,2175,944,29.5,795,5,4,381,148.5,136.5,6.8000002,9.3999996,9.3999996,8.5333328,133,21.700001,1893,.72422165,2851.8005,330.4285,5.7289248,.66379118,39.549263,,36.590683,40.648441,.11586662,.23333333,55850000,145982996480,407001989120,219923070976,613147607040,3937.7451,10978.471
78,UK,521,446,TalbotSimca,talbot/simca 1000,tal/simca,1000,France,France,subcompact,0,TalbotSimcaHillmanSunbeam,1260,944,29.5,795,5,4,381,148.5,136.5,6.8000002,9.3999996,9.3999996,8.5333328,133,21.700001,1906,.63154078,2907.1611,342.83215,5.5595717,.65562242,43.20779,,39.596962,44.31572,.11792678,.23333333,55840000,168526004224,421072994304,257047347200,642249195520,4603.2832,11501.598
71,UK,524,448,TalbotSimca,talbot/simca 1301-1501,tal/simca,1301,France,France,compact,0,TalbotSimcaHillmanSunbeam,7590,1290,51.5,1010,5,4,446,158,140,14.4,15.1,15.7,15.066667,150,,1043,1.0043851,2521.0823,187.78615,5.5541902,.41371122,22.791834,,16.090343,17.236206,.074486323,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,524,448,TalbotSimca,talbot/simca 1301-1501,tal/simca,1301,France,France,compact,0,TalbotSimcaHillmanSunbeam,9040,1290,51.5,1010,5,4,446,158,140,14.4,14.4,14.4,14.4,150,,1135,.9790808,2564.6003,204.35022,5.5541902,.44256407,24.173704,,17.230814,18.128021,.079681113,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,524,448,TalbotSimca,talbot/simca 1301-1501,tal/simca,1301,France,France,compact,0,TalbotSimcaHillmanSunbeam,6668,1290,51.5,1010,5,4,446,158,140,8.1999998,8.1999998,8.1999998,8.1999998,150,,1333,1.00365,2702.2168,251.06615,5.3093576,.49329871,25.957869,,18.817745,19.48658,.092911184,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,524,448,TalbotSimca,talbot/simca 1301-1501,tal/simca,1301,France,France,compact,0,TalbotSimcaHillmanSunbeam,5563,1294,49.5,1010,5,4,446,158,140,8.1999998,8.1999998,8.1999998,8.1999998,150,,1499,.99954778,2940.8345,263.48587,5.6891093,.50971925,29.500938,,21.810373,23.837305,.089595616,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
75,UK,524,448,TalbotSimca,talbot/simca 1301-1501,tal/simca,1301,France,France,compact,0,TalbotSimcaHillmanSunbeam,3449,1290,49.5,1000,5,4,445.5,158,140,8.1999998,8.1999998,8.1999998,8.1999998,150,,1873,.98912352,3360.6143,360.44116,5.1964097,.5573386,32.948399,,27.096134,29.338223,.10725455,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
70,UK,527,445,TalbotHillmanChrysler,talbot/simca/hillman imp,tal/hillman,imp,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,15054,875,31,701,4,2,353,153,138,6.3000002,6.6999998,7.0999999,6.6999998,128,28,607,.64979601,1454.2843,1454.2843,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
71,UK,527,445,TalbotHillmanChrysler,talbot/simca/hillman imp,tal/hillman,imp,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,17334,875,31,696,5,4,353,153,138,7,7.5,8,7.5,128,,643,.61919427,1554.2242,1554.2242,.41371122,.41371122,16.090343,17.236206,16.090343,17.236206,1,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,527,445,TalbotHillmanChrysler,talbot/simca/hillman imp,tal/hillman,imp,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,15801,875,31,696,4,2,353,153,138,6.3000002,6.6999998,7.0999999,6.6999998,128,,661,.57019597,1493.5691,1493.5691,.44256407,.44256407,17.230814,18.128021,17.230814,18.128021,1,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,527,445,TalbotHillmanChrysler,talbot/simca/hillman imp,tal/hillman,imp,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,15207,875,27,695,4,2,353,153,138,6.3000002,6.6999998,7.0999999,6.6999998,128,,683,.51424825,1384.5566,1384.5566,.49329871,.49329871,18.817745,19.48658,18.817745,19.48658,1,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,527,445,TalbotHillmanChrysler,talbot/simca/hillman imp,tal/hillman,imp,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,16558,875,27,695,4,2,353,153,138,6.3000002,6.6999998,7.0999999,6.6999998,128,,855,.5701223,1677.3939,1677.3939,.50971925,.50971925,21.810373,23.837305,21.810373,23.837305,1,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
75,UK,527,445,TalbotHillmanChrysler,talbot/simca/hillman imp,tal/hillman,imp,UK,UK,subcompact,1,TalbotSimcaHillmanSunbeam,10463,875,28,695,4,2,353,153,137,6.3000002,6.6999998,7.0999999,6.6999998,128,,1246,.65800738,2235.6248,2235.6248,.5573386,.5573386,27.096134,29.338223,27.096134,29.338223,1,.23333333,55900000,105852002304,386867003392,189924048896,694132801536,3397.5679,12417.402
70,UK,528,444,TalbotHillmanChrysler,talbot/simca/hillman/sunbeam hunter,tal/hillman,hunter,UK,UK,compact,1,TalbotSimcaHillmanSunbeam,9533,1725,54.5,921,5,4,430.5,161,142,9,10,11,10,140,14,1000,1.0705042,2395.8557,2395.8557,.41738743,.41738743,14.706751,15.810968,14.706751,15.810968,1,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
71,UK,528,444,TalbotHillmanChrysler,talbot/simca/hillman/sunbeam hunter,tal/hillman,hunter,UK,UK,compact,1,TalbotSimcaHillmanSunbeam,41996,1496,45,924,5,4,431,161,142,9,11,13,11,140,,956,.92060614,2310.7905,2310.7905,.41371122,.41371122,16.090343,17.236206,16.090343,17.236206,1,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,528,444,TalbotHillmanChrysler,talbot/simca/hillman/sunbeam hunter,tal/hillman,hunter,UK,UK,compact,1,TalbotSimcaHillmanSunbeam,50342,1496,39.5,926,4,4,427,161,142,8.5,9.5,10,9.333333,133,18.200001,998,.860901,2255.0408,2255.0408,.44256407,.44256407,17.230814,18.128021,17.230814,18.128021,1,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
74,UK,528,444,TalbotHillmanChrysler,talbot/simca/hillman/sunbeam hunter,tal/hillman,hunter,UK,UK,compact,1,TalbotSimcaHillmanSunbeam,33048,1500,39.5,925,5,4,427,161,142,8.5,9.5,10,9.333333,133,18.200001,1292,.86151814,2534.7288,2534.7288,.50971925,.50971925,21.810373,23.837305,21.810373,23.837305,1,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
71,UK,535,461,Volkswagen,volkswagen 411-412,VW,411-412,Germany,Germany,intermediate,0,VW,1814,1679,59,1080,5,2,452.5,163.5,148.5,10.4,10.4,10.4,10.4,155,15,1396,1.344316,3374.3345,399.04974,3.4983108,.41371122,49.550156,50.209541,16.090343,17.236206,.11826028,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,535,461,Volkswagen,volkswagen 411-412,VW,411-412,Germany,Germany,intermediate,0,VW,2075,1679,59,1080,5,2,452.5,163.5,148.5,10.4,10.4,10.4,10.4,155,15,1472,1.2697859,3326.072,426.09601,3.4546206,.44256407,52.273258,51.53933,17.230814,18.128021,.12810786,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,535,461,Volkswagen,volkswagen 411-412,VW,411-412,Germany,Germany,intermediate,0,VW,2830,1679,62.5,1080,5,2,455.5,167.5,147.5,10.4,10.4,10.4,10.4,150,16.5,1651,1.2430803,3346.8564,527.29388,3.1310813,.49329871,55.92981,54.964539,18.817745,19.48658,.15754899,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,535,461,Volkswagen,volkswagen 411-412,VW,411-412,Germany,Germany,intermediate,0,VW,931,1679,55,1080,5,2,455.5,167.5,147.5,10.4,10.4,10.4,10.4,150,16.5,1818,1.21226,3566.6692,594.84589,3.0562539,.50971925,59.824554,62.322693,21.810373,23.837305,.16677909,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
70,UK,536,301,Volkswagen,volkswagen berl/1600,VW,berline,Sweden,Germany,compact,0,VW,37371,1584,48.5,1010,5,2,434,164,147,8.6000004,8.6000004,8.6000004,8.6000004,135,25,1028,1.1004783,2462.9395,282.14822,3.6434751,.41738743,47.084557,48.170536,14.706751,15.810968,.11455751,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
73,UK,536,301,Volkswagen,volkswagen berl/1600,VW,berline,Germany,Germany,compact,0,VW,5122,1584,44,920,5,2,425,158,143,9,9,9,9,135,,1222,.92007518,2477.2009,390.28052,3.1310813,.49329871,55.92981,54.964539,18.817745,19.48658,.15754899,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
72,UK,537,462,Volkswagen,volkswagen K 70,VW,K70,Germany,Germany,intermediate,0,VW,1291,1605,55,1050,5,4,445.5,168.5,145,11.2,11.2,11.2,11.2,148,16,1670,1.4405859,3773.4648,483.41052,3.4546206,.44256407,52.273258,51.53933,17.230814,18.128021,.12810786,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,537,462,Volkswagen,volkswagen K 70,VW,K70,Germany,Germany,intermediate,0,VW,2429,1605,55,1100,5,4,445.5,165.5,146.5,11.2,11.2,11.2,11.2,148,15.5,1734,1.3055731,3515.1116,553.80231,3.1310813,.49329871,55.92981,54.964539,18.817745,19.48658,.15754899,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,537,462,Volkswagen,volkswagen K 70,VW,K70,Germany,Germany,intermediate,0,VW,770,1790,73.5,1100,5,4,445.5,165.5,146.5,11,13,15,13,162,12.5,1959,1.3062803,3843.2922,640.98077,3.0562539,.50971925,59.824554,62.322693,21.810373,23.837305,.16677909,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
76,UK,540,371,Volvo,volvo 66,volvo,66,Sweden,Netherlands,subcompact,0,Volvo,22217,1289,34.5,815,5,2,390,154,138,7.5,8.5,9,8.333333,136,,2283,1.018762,3486.4941,756.69696,3.0170598,.65481251,63.891361,67.953796,31.575817,34.180695,.21703663,.23333333,55890000,125246996480,397609992192,191271534592,607211945984,3422.2854,10864.411
